"time","load_power_statistics","load_transparency","price_day_ahead"
2018-01-22 16:00:00,74080.8061224,70353,43.65
2018-01-22 17:00:00,76575,72665,49.5
2018-01-22 18:00:00,76302.8367347,72760,51
2018-01-22 19:00:00,74293.4795918,71198,48.05
2018-01-22 20:00:00,70210.7755102,67205,42.82
2018-01-22 21:00:00,66324.7040816,63621,38.99
2018-01-22 22:00:00,63180.5816327,61067,37.99
2018-01-22 23:00:00,58779.3877551,57072,35.84
2018-01-23 00:00:00,55242.9693878,53759,34.2
2018-01-23 01:00:00,53133.8877551,51834,32.52
2018-01-23 02:00:00,52151.7653061,50779,31.54
2018-01-23 03:00:00,52351.377551,50799,30.38
2018-01-23 04:00:00,53733.0408163,51978,30.97
2018-01-23 05:00:00,57259.622449,55447,32.48
2018-01-23 06:00:00,65299.3571429,63381,40
2018-01-23 07:00:00,71939.8979592,69077,48.93
2018-01-23 08:00:00,74324.4489796,71500,52.74
2018-01-23 09:00:00,74544.5408163,72295,50.79
2018-01-23 10:00:00,75340.1326531,73230,48.2
2018-01-23 11:00:00,76035.244898,73485,44.91
2018-01-23 12:00:00,75758.377551,73822,41.94
2018-01-23 13:00:00,75376.3979592,73584,41.83
2018-01-23 14:00:00,74713.9081633,73089,39
2018-01-23 15:00:00,74131.244898,71616,37.5
2018-01-23 16:00:00,74075.8163265,71798,35.63
2018-01-23 17:00:00,77405.1020408,74290,40.94
2018-01-23 18:00:00,77629.6020408,74129,40.98
2018-01-23 19:00:00,75736.8367347,72801,34.59
2018-01-23 20:00:00,71718.9489796,70023,33.25
2018-01-23 21:00:00,68316.8877551,66470,29.62
2018-01-23 22:00:00,65442.0408163,63312,28.03
2018-01-23 23:00:00,60794,58854,13.64
2018-01-24 00:00:00,56834.5204082,55714,13.46
2018-01-24 01:00:00,54585.7755102,53598,11.21
2018-01-24 02:00:00,53331.7755102,52164,10.34
2018-01-24 03:00:00,53418.0918367,52314,9.26
2018-01-24 04:00:00,54826.2244898,53240,11.23
2018-01-24 05:00:00,58467.0510204,56303,16.74
2018-01-24 06:00:00,67096.9285714,65189,28.83
2018-01-24 07:00:00,74100.0816327,72842,40.92
2018-01-24 08:00:00,75669.9897959,74824,40
2018-01-24 09:00:00,75451.9693878,75129,32.66
2018-01-24 10:00:00,75754.2142857,75051,30.57
2018-01-24 11:00:00,76014.4387755,74941,29.9
2018-01-24 12:00:00,74862.4795918,75002,29.82
2018-01-24 13:00:00,74328.7755102,74607,29.06
2018-01-24 14:00:00,73558.5408163,73332,25.05
2018-01-24 15:00:00,73542.4897959,72790,26.11
2018-01-24 16:00:00,73972.5510204,72685,29
2018-01-24 17:00:00,77618.1938776,75806,29.7
2018-01-24 18:00:00,77965.7653061,76831,29.27
2018-01-24 19:00:00,75612.0204082,74512,28.37
2018-01-24 20:00:00,71373.1530612,70641,25.06
2018-01-24 21:00:00,67752.8265306,66655,18.26
2018-01-24 22:00:00,64191.0612245,63653,16.49
2018-01-24 23:00:00,59532.755102,58714,11.83
2018-01-25 00:00:00,55889.5510204,55030,4.72
2018-01-25 01:00:00,53506.622449,52744,5.45
2018-01-25 02:00:00,52364.7653061,51248,3.87
2018-01-25 03:00:00,52724.0204082,51330,4.69
2018-01-25 04:00:00,54200.6530612,52835,4.74
2018-01-25 05:00:00,57818.0714286,56091,13.99
2018-01-25 06:00:00,66101.4795918,64346,28.12
2018-01-25 07:00:00,73063.255102,71426,40.94
2018-01-25 08:00:00,74994.2959184,73420,41.27
2018-01-25 09:00:00,74669.4183673,73177,39.94
2018-01-25 10:00:00,75443.1530612,73766,39.58
2018-01-25 11:00:00,75508.9387755,73997,39.8
2018-01-25 12:00:00,74626.244898,73452,40.05
2018-01-25 13:00:00,74087.6938776,72757,41.13
2018-01-25 14:00:00,72801.8265306,71058,43.98
2018-01-25 15:00:00,72095.1836735,69969,45.29
2018-01-25 16:00:00,72097.3163265,69410,45.47
2018-01-25 17:00:00,75402.2346939,72069,49.37
2018-01-25 18:00:00,75715.4387755,72283,52.76
2018-01-25 19:00:00,73759.7346939,70681,49.93
2018-01-25 20:00:00,69706.2244898,66827,43.71
2018-01-25 21:00:00,65879.8673469,63474,38.98
2018-01-25 22:00:00,62376.6122449,60216,38.62
2018-01-25 23:00:00,57937.8061224,55816,34.9
2018-01-26 00:00:00,54035.9591837,52068,37.23
2018-01-26 01:00:00,51852.8265306,50209,35.03
2018-01-26 02:00:00,51002.2244898,49487,34.1
2018-01-26 03:00:00,51199.3061224,49786,33.01
2018-01-26 04:00:00,52812.8979592,51029,32.91
2018-01-26 05:00:00,56318.2653061,54510,34.9
2018-01-26 06:00:00,64112.5714286,62029,39.91
2018-01-26 07:00:00,70725.244898,68354,51.27
2018-01-26 08:00:00,72997.9897959,70608,54.72
2018-01-26 09:00:00,73112.1734694,70512,54.52
2018-01-26 10:00:00,73704.8571429,70618,54.02
2018-01-26 11:00:00,74037.622449,70955,53.18
2018-01-26 12:00:00,73260.4795918,70908,50.23
2018-01-26 13:00:00,71929.5204082,69764,49.2
2018-01-26 14:00:00,70432.8673469,67946,48.96
2018-01-26 15:00:00,69552.2857143,67061,48.25
2018-01-26 16:00:00,69719.0612245,66806,48.25
2018-01-26 17:00:00,72666.244898,69120,51.15
2018-01-26 18:00:00,72903.0612245,69222,54.7
2018-01-26 19:00:00,70691.5204082,67495,52.09
2018-01-26 20:00:00,66538.4693878,63534,46
2018-01-26 21:00:00,62931.3673469,60480,40.44
2018-01-26 22:00:00,60325.5816327,58546,40.43
2018-01-26 23:00:00,56454.8571429,54603,39
2018-01-27 00:00:00,52766.3877551,50602,36.81
2018-01-27 01:00:00,50307.7346939,48094,33.8
2018-01-27 02:00:00,48889.377551,46705,32.87
2018-01-27 03:00:00,48770.877551,46614,32.53
2018-01-27 04:00:00,48858.0204082,46599,32.53
2018-01-27 05:00:00,48958.3673469,46422,31.79
2018-01-27 06:00:00,50230.744898,47661,32.51
2018-01-27 07:00:00,53943.377551,51196,34.65
2018-01-27 08:00:00,57924.9897959,54968,43.45
2018-01-27 09:00:00,61249.0816327,58288,47.19
2018-01-27 10:00:00,63173.4693878,60224,47.04
2018-01-27 11:00:00,63825.4387755,61550,43.93
2018-01-27 12:00:00,63168.1020408,61173,41.92
2018-01-27 13:00:00,61443.0306122,59531,38.06
2018-01-27 14:00:00,59514.5714286,57499,32.5
2018-01-27 15:00:00,59150.4693878,57326,32.1
2018-01-27 16:00:00,59696.4183673,57649,32.06
2018-01-27 17:00:00,63926.3061224,61179,37
2018-01-27 18:00:00,65882.5,62631,39.7
2018-01-27 19:00:00,64135.2959184,61538,34.07
2018-01-27 20:00:00,60156.6326531,58359,27.89
2018-01-27 21:00:00,57281.5306122,55602,11.91
2018-01-27 22:00:00,56110.6326531,54676,10.98
2018-01-27 23:00:00,53048.9183673,51579,0.1
2018-01-28 00:00:00,50389.4081633,48562,-0.04
2018-01-28 01:00:00,48407.8367347,46432,-12.02
2018-01-28 02:00:00,47375.6836735,45556,-19.43
2018-01-28 03:00:00,47206.5612245,45551,-12.19
2018-01-28 04:00:00,47206.9387755,45929,-9.14
2018-01-28 05:00:00,46638.0102041,45418,0.04
2018-01-28 06:00:00,46225.2244898,44509,-0.25
2018-01-28 07:00:00,48205.9591837,46003,2.09
2018-01-28 08:00:00,51262.755102,49379,10.34
2018-01-28 09:00:00,54955.244898,52707,11.65
2018-01-28 10:00:00,57739.5,56175,14.04
2018-01-28 11:00:00,60310.2959184,58417,11.69
2018-01-28 12:00:00,60070.3367347,58395,11.64
2018-01-28 13:00:00,58179.8979592,56404,6.32
2018-01-28 14:00:00,56477.6326531,54825,10.32
2018-01-28 15:00:00,55854.4081633,54389,10.09
2018-01-28 16:00:00,56793.2244898,55059,10.8
2018-01-28 17:00:00,61230.9081633,59364,11.8
2018-01-28 18:00:00,63325.244898,61932,18.55
2018-01-28 19:00:00,61640.4285714,60240,14.17
2018-01-28 20:00:00,59192.3571429,57207,10.47
2018-01-28 21:00:00,57625.1734694,55252,10.41
2018-01-28 22:00:00,57108.4081633,55356,10.85
2018-01-28 23:00:00,53908.5102041,52407,0.5
2018-01-29 00:00:00,50534.6326531,49543,-0.05
2018-01-29 01:00:00,48829.3061224,47797,-4.09
2018-01-29 02:00:00,48446.0816327,47167,-20.25
2018-01-29 03:00:00,49033.9387755,47805,-20.09
2018-01-29 04:00:00,51009.9795918,50092,-19.96
2018-01-29 05:00:00,55856.3469388,54654,-0.9
2018-01-29 06:00:00,65258.6632653,63349,12.43
2018-01-29 07:00:00,72782.5918367,70513,29.98
2018-01-29 08:00:00,75640.3877551,73211,29.32
2018-01-29 09:00:00,76345.0714286,73889,28.04
2018-01-29 10:00:00,77258.0510204,74824,28.09
2018-01-29 11:00:00,78283.1734694,76071,28.07
2018-01-29 12:00:00,77568.8673469,74750,18.97
2018-01-29 13:00:00,76938.9387755,74385,22.94
2018-01-29 14:00:00,76001.9387755,73618,29.62
2018-01-29 15:00:00,75345.7244898,73380,30.52
2018-01-29 16:00:00,74857.4897959,72435,30.48
2018-01-29 17:00:00,77588.5306122,75134,31.98
2018-01-29 18:00:00,78016.0510204,76148,34.26
2018-01-29 19:00:00,75906.6836735,74041,29.93
2018-01-29 20:00:00,71506.0816327,69032,29.77
2018-01-29 21:00:00,67531.6020408,65257,22.04
2018-01-29 22:00:00,64337.2959184,61902,14.08
2018-01-29 23:00:00,59781.3877551,57304,10.47
2018-01-30 00:00:00,56264.9897959,53967,13.97
2018-01-30 01:00:00,54434.755102,52208,13.91
2018-01-30 02:00:00,53772.6938776,51755,13.01
2018-01-30 03:00:00,54329.5102041,52023,13.8
2018-01-30 04:00:00,55939.4591837,53860,15.5
2018-01-30 05:00:00,59443.4489796,57223,24.02
2018-01-30 06:00:00,67638,64057,34
2018-01-30 07:00:00,74064,69848,44.59
2018-01-30 08:00:00,75736.3571429,71905,44.85
2018-01-30 09:00:00,75624.7346939,71736,41.37
2018-01-30 10:00:00,76152.6530612,72108,38.93
2018-01-30 11:00:00,76564.5714286,73120,38.95
2018-01-30 12:00:00,76014.1428571,73316,37.92
2018-01-30 13:00:00,75203.2857143,72300,37.02
2018-01-30 14:00:00,73810.6938776,70801,39.98
2018-01-30 15:00:00,72445.9795918,69762,41.92
2018-01-30 16:00:00,71507.7755102,68551,44.95
2018-01-30 17:00:00,74578.1632653,71322,52.39
2018-01-30 18:00:00,75981.9285714,72487,57.97
2018-01-30 19:00:00,74781.6734694,71050,53.78
2018-01-30 20:00:00,71152.3061224,67614,44.98
2018-01-30 21:00:00,67344.7857143,64543,38.97
2018-01-30 22:00:00,63873.3673469,61441,38.53
2018-01-30 23:00:00,58931.1938776,57088,34.1
2018-01-31 00:00:00,55542.8979592,53315,29.61
2018-01-31 01:00:00,53444.8469388,51606,28.98
2018-01-31 02:00:00,52506.7857143,50531,27.24
2018-01-31 03:00:00,53092.1734694,51022,17.97
2018-01-31 04:00:00,54635.4387755,52282,19.53
2018-01-31 05:00:00,58338.7346939,55852,26.37
2018-01-31 06:00:00,67136.8571429,64974,31.74
2018-01-31 07:00:00,74375.6530612,72343,35.53
2018-01-31 08:00:00,76554.9183673,74232,35.97
2018-01-31 09:00:00,76730.7959184,75450,31.42
2018-01-31 10:00:00,77496.9285714,76423,30.71
2018-01-31 11:00:00,78359.744898,77251,30.03
2018-01-31 12:00:00,77611.2653061,76268,29.61
2018-01-31 13:00:00,76586.1326531,75408,28.05
2018-01-31 14:00:00,75805.5918367,74461,29.63
2018-01-31 15:00:00,74979.0816327,74392,29.03
2018-01-31 16:00:00,74614.9285714,73216,30.16
2018-01-31 17:00:00,76961.6326531,75100,32.25
2018-01-31 18:00:00,77202.2346939,75726,34.36
2018-01-31 19:00:00,75167.2959184,73106,32.52
2018-01-31 20:00:00,70949.1326531,69135,29.3
2018-01-31 21:00:00,67481.1734694,65517,28.06
2018-01-31 22:00:00,64051.7346939,63034,28.32
2018-01-31 23:00:00,59226.3571429,57588,24.98
2018-02-01 00:00:00,56230.622449,54056,23.94
2018-02-01 01:00:00,54038.6428571,52360,24.22
2018-02-01 02:00:00,53212.7755102,51038,24.06
2018-02-01 03:00:00,53349.8061224,51536,20.09
2018-02-01 04:00:00,55020.3979592,53691,22.23
2018-02-01 05:00:00,58873.1020408,56861,25.25
2018-02-01 06:00:00,66906.9489796,64128,32.8
2018-02-01 07:00:00,73161.7040816,70533,41.05
2018-02-01 08:00:00,75062.7653061,72730,41.17
2018-02-01 09:00:00,74973.2653061,72850,40.92
2018-02-01 10:00:00,75936.7755102,73770,37.19
2018-02-01 11:00:00,76808.6020408,74657,32.35
2018-02-01 12:00:00,76706.4285714,74658,31.08
2018-02-01 13:00:00,76031.8979592,74247,32.22
2018-02-01 14:00:00,75096.4591837,72852,32.38
2018-02-01 15:00:00,74112.122449,71948,40.1
2018-02-01 16:00:00,73541.4489796,71183,42.04
2018-02-01 17:00:00,76234.4489796,73131,46.32
2018-02-01 18:00:00,77720.5918367,74469,44.98
2018-02-01 19:00:00,76411.377551,73041,42.92
2018-02-01 20:00:00,72345.6428571,69112,39.98
2018-02-01 21:00:00,68762.377551,65108,36.95
2018-02-01 22:00:00,65951.1938776,62675,32.2
2018-02-01 23:00:00,61531.6530612,58572,28.97
2018-02-02 00:00:00,58201.122449,55776,30.72
2018-02-02 01:00:00,56220.7142857,53837,30.09
2018-02-02 02:00:00,55092.1938776,52251,29.79
2018-02-02 03:00:00,55078.8673469,52159,29.74
2018-02-02 04:00:00,56072.0714286,53474,30.1
2018-02-02 05:00:00,59324.9591837,56055,32.97
2018-02-02 06:00:00,66843.5204082,63691,37.4
2018-02-02 07:00:00,73374.5714286,69650,45.79
2018-02-02 08:00:00,75431.3265306,71794,48.72
2018-02-02 09:00:00,75576.8673469,72324,47.96
2018-02-02 10:00:00,76166.2755102,72795,47.94
2018-02-02 11:00:00,76663.1428571,73838,47.09
2018-02-02 12:00:00,75686.5714286,73087,44.9
2018-02-02 13:00:00,74018.4081633,72126,40.95
2018-02-02 14:00:00,72563.4693878,70104,40.9
2018-02-02 15:00:00,71654.6836735,69171,41.11
2018-02-02 16:00:00,71298.877551,68510,43.29
2018-02-02 17:00:00,73823.122449,70470,48.02
2018-02-02 18:00:00,74330.8061224,70838,47.96
2018-02-02 19:00:00,72119.4897959,68695,46.43
2018-02-02 20:00:00,68035.3265306,64564,43.39
2018-02-02 21:00:00,64504.6836735,61403,40.06
2018-02-02 22:00:00,61871.0408163,59179,40.08
2018-02-02 23:00:00,57749.0306122,54932,36.08
2018-02-03 00:00:00,54492.6428571,51510,35.39
2018-02-03 01:00:00,52228.9795918,49319,34.04
2018-02-03 02:00:00,50806.7653061,48038,34.02
2018-02-03 03:00:00,50470.0204082,47890,34.09
2018-02-03 04:00:00,50713.2857143,48047,33.73
2018-02-03 05:00:00,50756.2244898,47499,34.31
2018-02-03 06:00:00,51936.8877551,48261,33.95
2018-02-03 07:00:00,55096.2959184,51599,34.35
2018-02-03 08:00:00,58735.744898,55547,41.88
2018-02-03 09:00:00,62080.122449,58641,45.45
2018-02-03 10:00:00,63763.255102,59978,45.84
2018-02-03 11:00:00,64339.5510204,60594,47.08
2018-02-03 12:00:00,63522.0816327,60129,46.31
2018-02-03 13:00:00,61837.9489796,58820,43.72
2018-02-03 14:00:00,60469.7959184,57176,39.97
2018-02-03 15:00:00,60011.1938776,56768,39.12
2018-02-03 16:00:00,60164.6122449,56552,40.96
2018-02-03 17:00:00,63331.4387755,59604,47.38
2018-02-03 18:00:00,65069.4897959,61683,50.54
2018-02-03 19:00:00,62965.1836735,59753,49.98
2018-02-03 20:00:00,59468.6326531,56317,41.76
2018-02-03 21:00:00,57208.4897959,53994,38.47
2018-02-03 22:00:00,56273.6326531,53200,39.09
2018-02-03 23:00:00,53448.2755102,50528,35.39
2018-02-04 00:00:00,50716.5,47549,32.02
2018-02-04 01:00:00,48618.1836735,45271,31.3
2018-02-04 02:00:00,47453.122449,44303,30.96
2018-02-04 03:00:00,47316.6122449,43878,30.99
2018-02-04 04:00:00,47048.9897959,43981,30.83
2018-02-04 05:00:00,46663.4489796,43328,30.79
2018-02-04 06:00:00,46275.4183673,42169,30.84
2018-02-04 07:00:00,48261.8979592,44329,31.23
2018-02-04 08:00:00,51644.5204082,47882,31.37
2018-02-04 09:00:00,55425.3163265,52026,32.38
2018-02-04 10:00:00,58073.5102041,54699,33.1
2018-02-04 11:00:00,60475.2142857,57471,34.44
2018-02-04 12:00:00,60284.6020408,57633,33.4
2018-02-04 13:00:00,58403.8571429,55195,32.08
2018-02-04 14:00:00,56953.3163265,53340,31.61
2018-02-04 15:00:00,56478.8571429,52777,32.09
2018-02-04 16:00:00,56709.3163265,53114,34.25
2018-02-04 17:00:00,60798.3265306,57054,39.71
2018-02-04 18:00:00,63894.5408163,59856,42.91
2018-02-04 19:00:00,62818.744898,59305,40.01
2018-02-04 20:00:00,60490.7857143,57007,36.15
2018-02-04 21:00:00,58957.3469388,54929,35
2018-02-04 22:00:00,59048.9897959,55555,35.05
2018-02-04 23:00:00,56240.7244898,52719,32.92
2018-02-05 00:00:00,53800.1938776,50167,32.14
2018-02-05 01:00:00,52091.4183673,48147,31.18
2018-02-05 02:00:00,51213.2755102,47718,30.92
2018-02-05 03:00:00,51272.8163265,48019,30.93
2018-02-05 04:00:00,53061.4285714,49243,30.58
2018-02-05 05:00:00,57152.9897959,52995,33.67
2018-02-05 06:00:00,65602.1326531,61232,41.41
2018-02-05 07:00:00,72122.3673469,67128,54.46
2018-02-05 08:00:00,74343.0816327,69813,58.06
2018-02-05 09:00:00,74662.122449,70952,57.12
2018-02-05 10:00:00,75181.255102,72013,54.04
2018-02-05 11:00:00,75691.4285714,72220,51.88
2018-02-05 12:00:00,75257.6734694,71586,47.46
2018-02-05 13:00:00,74552,71070,45.53
2018-02-05 14:00:00,73469.9693878,70221,46.9
2018-02-05 15:00:00,72394.3163265,68846,48.77
2018-02-05 16:00:00,71480.0306122,67965,53.4
2018-02-05 17:00:00,74404.3469388,69704,56.93
2018-02-05 18:00:00,76726.8673469,72069,58.99
2018-02-05 19:00:00,75236.0612245,70921,55.41
2018-02-05 20:00:00,71153.3367347,67724,47.75
2018-02-05 21:00:00,67708.2857143,64163,39.97
2018-02-05 22:00:00,64973.1836735,62138,39
2018-02-05 23:00:00,61235.9081633,58710,36.02
2018-02-06 00:00:00,58082.7755102,55094,36.12
2018-02-06 01:00:00,56448.8571429,53578,35
2018-02-06 02:00:00,55438.1836735,52882,34.76
2018-02-06 03:00:00,55586.4285714,52587,35.38
2018-02-06 04:00:00,56646.8877551,53512,36.25
2018-02-06 05:00:00,59787.7857143,56105,37.36
2018-02-06 06:00:00,67065.7346939,62589,43.95
2018-02-06 07:00:00,73000.7346939,67775,56.77
2018-02-06 08:00:00,74718.7244898,70276,62.51
2018-02-06 09:00:00,74986.6428571,70278,61.61
2018-02-06 10:00:00,75554.3061224,70747,54.94
2018-02-06 11:00:00,75927.6428571,71308,47.96
2018-02-06 12:00:00,75370.2653061,70831,44.95
2018-02-06 13:00:00,74692.9591837,69732,44.61
2018-02-06 14:00:00,73745.1020408,68750,46.92
2018-02-06 15:00:00,72511.4183673,67782,49.45
2018-02-06 16:00:00,71899.8877551,67264,53.75
2018-02-06 17:00:00,74940.1326531,69380,60.21
2018-02-06 18:00:00,77018.9897959,71436,65.5
2018-02-06 19:00:00,75342.5816327,70142,58.08
2018-02-06 20:00:00,71612.9387755,66777,47.91
2018-02-06 21:00:00,68180.1020408,63896,40.67
2018-02-06 22:00:00,65604.7755102,61602,38.14
2018-02-06 23:00:00,61845.622449,58351,38.03
2018-02-07 00:00:00,58707.6122449,55591,34.43
2018-02-07 01:00:00,56885.3979592,53660,35.09
2018-02-07 02:00:00,55740.6836735,52510,34.65
2018-02-07 03:00:00,55990.4795918,52716,34.36
2018-02-07 04:00:00,57074.3877551,53651,34.48
2018-02-07 05:00:00,59916.4285714,56143,34.08
2018-02-07 06:00:00,67386.8163265,63386,41.94
2018-02-07 07:00:00,73253.0612245,68411,59.06
2018-02-07 08:00:00,75194.0714286,70140,61.33
2018-02-07 09:00:00,75490.6632653,71191,58.97
2018-02-07 10:00:00,75996.877551,71937,57.88
2018-02-07 11:00:00,76376.1326531,72342,46.99
2018-02-07 12:00:00,75951.377551,72017,44.95
2018-02-07 13:00:00,75377.5,71440,46.22
2018-02-07 14:00:00,74049.8469388,70197,49
2018-02-07 15:00:00,73034.7346939,69553,50.99
2018-02-07 16:00:00,72243.5816327,68511,53.46
2018-02-07 17:00:00,74908.3979592,70063,60.19
2018-02-07 18:00:00,77081.2959184,72737,64.14
2018-02-07 19:00:00,75628.3469388,71764,56.56
2018-02-07 20:00:00,71751.5510204,68097,48.19
2018-02-07 21:00:00,68507.0408163,64439,42.96
2018-02-07 22:00:00,65926.4897959,61632,43.02
2018-02-07 23:00:00,62048.2755102,57940,40.56
2018-02-08 00:00:00,59097.2040816,55125,40.11
2018-02-08 01:00:00,57271.9795918,53370,38.55
2018-02-08 02:00:00,56409.3265306,52994,38.3
2018-02-08 03:00:00,56481.6530612,53503,38.02
2018-02-08 04:00:00,57480.0204082,54096,36.24
2018-02-08 05:00:00,60395.622449,56614,39.88
2018-02-08 06:00:00,67668.5,63184,44.51
2018-02-08 07:00:00,73629.1632653,68647,61.07
2018-02-08 08:00:00,75202.755102,70388,66.5
2018-02-08 09:00:00,75503.4285714,70939,66.98
2018-02-08 10:00:00,75878.4387755,71326,59.93
2018-02-08 11:00:00,76136.2346939,71830,59.6
2018-02-08 12:00:00,75594.8877551,71112,50.03
2018-02-08 13:00:00,74811.4897959,70446,47.8
2018-02-08 14:00:00,73765.7142857,69581,49.09
2018-02-08 15:00:00,72779.0408163,68931,51.98
2018-02-08 16:00:00,71898.8061224,68114,55.44
2018-02-08 17:00:00,74334.5,69723,63.14
2018-02-08 18:00:00,76476.7959184,71917,61.55
2018-02-08 19:00:00,75060.8979592,70835,57.09
2018-02-08 20:00:00,71611.0510204,67599,47.46
2018-02-08 21:00:00,68436.7142857,64435,41.98
2018-02-08 22:00:00,65838.5306122,62498,41.92
2018-02-08 23:00:00,62127.4489796,59249,39.58
2018-02-09 00:00:00,59585.4795918,56766,33.71
2018-02-09 01:00:00,57648.5510204,54762,32.13
2018-02-09 02:00:00,56535.4285714,54001,31.31
2018-02-09 03:00:00,56708.6530612,54236,32.16
2018-02-09 04:00:00,57788.622449,55036,32.5
2018-02-09 05:00:00,60450.7959184,57401,32.84
2018-02-09 06:00:00,67600.4693878,64225,35.06
2018-02-09 07:00:00,73475.1326531,69413,46.15
2018-02-09 08:00:00,75492.877551,71825,49.55
2018-02-09 09:00:00,76114.2653061,72657,47.34
2018-02-09 10:00:00,76596.4285714,73115,45.42
2018-02-09 11:00:00,77100.8571429,73781,39.92
2018-02-09 12:00:00,76509.3367347,73129,40.07
2018-02-09 13:00:00,75003.5714286,71756,40.07
2018-02-09 14:00:00,73543.9795918,70139,42.34
2018-02-09 15:00:00,72437.5816327,68987,43.94
2018-02-09 16:00:00,72058.7244898,68335,46.18
2018-02-09 17:00:00,74459.2857143,70274,49.59
2018-02-09 18:00:00,75758.3673469,71743,50
2018-02-09 19:00:00,73815.6632653,70041,45.99
2018-02-09 20:00:00,69662.9183673,65880,40.02
2018-02-09 21:00:00,66035.5918367,62317,40.94
2018-02-09 22:00:00,63535.3673469,60399,41.48
2018-02-09 23:00:00,60213.8673469,57098,40.44
2018-02-10 00:00:00,57040.6530612,53937,35.5
2018-02-10 01:00:00,54551.5816327,51347,34.52
2018-02-10 02:00:00,53138.7653061,50252,34.28
2018-02-10 03:00:00,52490.4897959,49771,34.13
2018-02-10 04:00:00,52398.1734694,49794,34.68
2018-02-10 05:00:00,52361.0918367,49681,33.74
2018-02-10 06:00:00,53112.9285714,50243,35.26
2018-02-10 07:00:00,56126.8061224,52715,40.02
2018-02-10 08:00:00,59866.377551,56316,45.9
2018-02-10 09:00:00,63377.2755102,59436,46.91
2018-02-10 10:00:00,65352.9081633,61479,46.94
2018-02-10 11:00:00,66066.7857143,62266,48
2018-02-10 12:00:00,65130.0408163,61750,45.92
2018-02-10 13:00:00,63139.122449,60384,42.47
2018-02-10 14:00:00,61419.3265306,58776,40.28
2018-02-10 15:00:00,60949.5816327,58294,40.03
2018-02-10 16:00:00,60971.8265306,58127,40.2
2018-02-10 17:00:00,63779.6836735,60674,42.98
2018-02-10 18:00:00,65977.3979592,62661,45.44
2018-02-10 19:00:00,64280.9081633,61116,43.4
2018-02-10 20:00:00,60817.1938776,57772,38.86
2018-02-10 21:00:00,58277.8571429,54826,33.95
2018-02-10 22:00:00,57239.3163265,54208,32.58
2018-02-10 23:00:00,54006.5510204,51255,29.05
2018-02-11 00:00:00,51169.4489796,49130,17.08
2018-02-11 01:00:00,48892.9081633,47471,18.04
2018-02-11 02:00:00,47965.6734694,46622,12.34
